timestamp,Air Temperature,QC code,comments
2015-01-07 03:24:00,15.3,200.0,spike_test NEMS_gapData
2015-01-07 03:54:14,15.8,200.0,spike_test NEMS_gapData
2015-01-07 04:24:28,15.4,200.0,NEMS_gapData
2015-01-07 04:53:16,14.7,200.0,spike_test NEMS_gapData
2015-01-07 05:23:31,14.9,200.0,NEMS_gapData
2015-01-07 05:53:45,15.2,200.0,spike_test NEMS_gapData
2015-01-07 06:24:00,14.7,200.0,spike_test NEMS_gapData
2015-01-07 06:54:14,18.1,200.0,gross_range_test rate_of_change_test spike_test NEMS_gapData
2015-01-07 07:24:28,17.8,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 07:54:43,16.7,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 08:23:31,17.8,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 08:53:45,17.4,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 09:24:00,19.4,200.0,gross_range_test rate_of_change_test spike_test NEMS_gapData
2015-01-07 09:54:14,19.6,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 10:53:16,18,200.0,gross_range_test spike_test NEMS_gapData NEMS_resolution
2015-01-07 11:23:31,17.5,200.0,gross_range_test NEMS_gapData
2015-01-07 11:53:45,17.1,200.0,gross_range_test NEMS_gapData
2015-01-07 12:24:00,17.3,200.0,gross_range_test NEMS_gapData
2015-01-07 12:54:14,17.2,200.0,gross_range_test NEMS_gapData
2015-01-07 13:24:28,17.4,200.0,gross_range_test NEMS_gapData
2015-01-07 13:54:43,17.4,200.0,gross_range_test NEMS_gapData
2015-01-07 14:23:31,17.5,200.0,gross_range_test NEMS_gapData
2015-01-07 14:53:45,17.4,200.0,gross_range_test NEMS_gapData
2015-01-07 15:24:00,17.5,200.0,gross_range_test NEMS_gapData
2015-01-07 15:54:14,17.5,200.0,gross_range_test NEMS_gapData
2015-01-07 16:24:28,17.5,200.0,gross_range_test NEMS_gapData
2015-01-07 16:54:43,17.4,200.0,gross_range_test NEMS_gapData
2015-01-07 17:23:31,17.2,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 17:53:45,18.3,200.0,gross_range_test spike_test NEMS_gapData
2015-01-07 18:24:00,18.2,200.0,gross_range_test spike_test NEMS_gapData
